#,Country,#.1,Artist,Song,Language,Place,Score,Eurovision Number,Year,Host Country,Host City,Lyrics,Lyrics translation,love,hope,heartbreak,party / celebration,war or conflict,nostalgia,empowerment,loneliness,nature,spirituality
610,Greece,14,Sophia Vossou,I anixi (Η άνοιξη),Greek,13,36,36,1991,Italy,Rome,"Αν έρθεις και τη νύχτα μου ντυθείς
Αν έρθεις και στο σώμα μου κρυφτείς
Αν έρθεις και στα δίχτυα μου μπλεχτείς
Ένα να ξέρεις, δε θα προδοθείς

Αν έρθεις και τη νύχτα μου ντυθείς
Αν έρθεις και στο σώμα μου κρυφτείς
Αν έρθεις και στα δίχτυα μου μπλεχτείς
Ένα να ξέρεις, δε θα προδοθείς

Θα 'ναι σα να μπαίνει η άνοιξη
Θα 'ναι ουρανού κατάνυξη
Θα 'ναι σα να μπαίνει η άνοιξη
Στα ξαφνικά

Θα 'ναι σα να μπαίνει η άνοιξη
Θα 'ναι ουρανού κατάνυξη
Θα 'ναι σα να μπαίνει η άνοιξη
Στα ξαφνικά

Αν στους ανέμους είμαστ' ανοιχτοί
Αν σ' ότι ζούμε είμαστε πιστοί
Αν του έρωτά μας δένει η κλωστή
Τα δυο κορμιά μας, κήποι κρεμαστοι

Θα 'ναι σα να μπαίνει η άνοιξη
Θα 'ναι ουρανού κατάνυξη
Θα 'ναι σα να μπαίνει η άνοιξη
Στα ξαφνικά

Θα 'ναι σα να μπαίνει η άνοιξη
Θα 'ναι ουρανού κατάνυξη
Θα 'ναι σα να μπαίνει η άνοιξη
Στα ξαφνικά

Θα 'ναι σα να μπαίνει η άνοιξη
Θα 'ναι ουρανού κατάνυξη
Θα 'ναι σα να μπαίνει η άνοιξη
Στα ξαφνικά","If you come
and dress up as my night,
if you come
and hide yourself into my body,
if you come
and get trapped into my net,
there's one thing you need to know:
you will not be betrayed. It will feel like
Spring is coming,
it will be
the supreme joy for the skies,
it will feel like
Spring is coming
all of a sudden. If to the choices of the winds
we are open,
if to any action of our life
we are committed,
if our love is
tied by a knot,
then our two bodies
shall be hanging gardens. It will feel like
Spring is coming,
it will be
the supreme joy for the skies,
it will feel like
Spring is coming
all of a sudden.",0.9670932292938232,0.6027632355690002,0.023375313729047775,0.686580240726471,0.40521329641342163,0.32380756735801697,0.8487842679023743,0.23970511555671692,0.9215520024299622,0.8536689281463623
611,Switzerland,36,Sandra Simó,Canzone per te,Italian,5,118,36,1991,Italy,Rome,"Io questa sera vorrei sognare un po'
Con quattro note fermare la realtà
Poi nella mente ritorna l'allegria
Se c'è una canzone mia

Lei mi riporta a scoprire dentro me
Nei miei sorrisi la tua complicità
Poi dare un calcio alla mia tristezza che
C'è quando te ne vai

Portami via con te, non mi lasciare mai
Non voglio perderti, stringimi forte perché
C'è una canzone che ti parlerà di me
A lei affiderò tutto il mio amore per te

Poi ritrovarmi seduta dentro un bar
Con le mie note e un sogno dentro me
No, no, non serve fermare la realtà
Dai chiudi gli occhi e vai

Portami via con te, non mi lasciare mai
Non voglio perderti, stringimi forte perché
C'è una canzone che ti parlerà di me
A lei affiderò tutto il mio amore per te

Una canzone che canterò e dibro con te","Tonight, I'd like to dream a little
Hold back reality with four notes
Then, happiness will come back to my mind
If theres a song of me It will make me recognise
Your solidarity in my smile
And then kick my sadness, which is there
When you leave Take me away with you, don't ever leave me
I don't want to lose you, hold me tight because
There is a song that will tell you about me
I'm going to put all my love for you in it Then I find myself sitting in a bar
With my notes and a dream inside of me
No, no, it can't hold back reality
Come on, close your eyes and go ahead Take me away with you, don't ever leave me
I don't want to lose you, hold me tight because
There is a song that will tell you about me
I'm going to put all my love for you in it A song that will sing and live with you",0.8717480897903442,0.41051992774009705,0.16146892309188843,0.9365430474281311,0.24328269064426422,0.4892594516277313,0.5501240491867065,0.30964964628219604,0.26683464646339417,0.3517563045024872
612,Austria,30,Thomas Forstner (2),Venedig im Regen,German,22,0,36,1991,Italy,Rome,"Lichter im Regen, ich hab' dich gesehen
Ein Lächeln wie sanfte Magie
Verzaubert, erfroren, ganz in dir verloren
Gefühle so tief wie die Nacht

Stilles Begreifen und Sehnsucht nach mehr
Zärtliche Augen, will dir gehör'n

Venedig im Regen
Lass uns diese Nacht einfach träumen (Träumen...)
Venedig im Regen
Bis ans Ende der Nacht einfach träumen

Dein Atem ganz leicht, an meiner Schulter vergraben
Dein Zauber ganz tief in mir
Erfühlen, erahnen, von dir fortgetragen
Bei dir sein und doch nicht hier

Stilles Begreifen und Sehnsucht nach mehr
Zu zärtliche Augen, will dir gehör'n

Venedig im Regen
Lass uns diese Nacht einfach träumen (Träumen...)
Venedig im Regen
Bis ans Ende der Nacht einfach träumen

Venedig im Regen
(Lass uns diese Nacht) einfach träumen (Träumen...)
Venedig im Regen
Bis ans Ende der Nacht einfach träumen

Venedig im Regen
(Lass uns diese Nacht) einfach träumen
Träumen","Venice in the rain
Lights in the rain, I've seen you
A smile like soft magic
Enchanted, frozen, completely lost in you
Feelings as deep as the night
Silent realization, and longing for more
Tender eyes, I want to belong to you
Venice in the rain
Let us this night simply dream
Venice in the rain
To the end of the night simply dream
Your light breath, buried in my shoulder
Your magic deep down in me
Felt, sensed, carried away from you
To be by you and yet not here
Silent realization, and longing for more
Tender eyes, I want to belong to you
Venice in the rain
Let us this night simply dream
Venice in the rain
To the end of the night simply dream
Venice in the rain
(Let us this night) simply dream
Venice in the rain
To the end of the night simply dream
Venice in the rain
(Let us this night) simply dream
Dream",0.23022675514221191,0.45241492986679077,0.031084952875971794,0.35376304388046265,0.1538667529821396,0.6994597911834717,0.7827870845794678,0.6359009742736816,0.35376298427581787,0.8568122982978821
613,Luxembourg,35,Sarah Bray,Un baiser volé,French,14,29,36,1991,Italy,Rome,"Comment peut-on unir les horizons?
Libres sont ceux ignorant la peine
La peur rend fou, appelle la haine
Le mal grandit dans nos esprits

Et pourtant l'amour est le sens de notre vie
Un baiser volé dans ce monde blessé peut nous apporter l'espérance

Saturé d'images, le monde se méfie
Les chemins du cœur ont des frontières
Une vie perdue, un arbre abattu, joignent mes larmes aux rivières

Et pourtant l'amour est le sens de notre vie
Un baiser volé dans ce monde blessé peut nous apporter l'espérance

Par nos yeux éblouis se remplissent nos mémoires
Le bonheur libère nos émotions (comme un baiser volé)
Comme un baiser volé (Comme un baiser volé)

Et pourtant l'amour est le sens de notre vie
Une histoire inventée, et l'espoir retrouvé
Créer un univers sans souffrance","A stolen kiss
How can we unite our horizons?
Free are those who don't know any sorrow
Fear makes you mad, it calls for hate
Evil grows in our minds
And yet love is the meaning of our life
A stolen kiss in this injured world can bring us hope
Saturated with images, the world is distrustful
The paths to our hearts have barriers
A lost life, a tree cut down, add my tears to the rivers
And yet love is the meaning of our life
A stolen kiss in this injured world can bring us hope
Our memories are filled by our dazzled eyes
Happiness frees our emotions (like a stolen kiss)
Like a stolen kiss (Like a stolen kiss)
And yet love is the meaning of our life
An invented story, a hope that is found back
Creates a universe without suffering",0.9541373252868652,0.8118252158164978,0.003063416574150324,0.021698100492358208,0.0014808279229328036,0.5620113015174866,0.445770800113678,0.0005725465598516166,0.012100383639335632,0.12857985496520996
614,Sweden,31,Carola (2),Fångad av en stormvind,Swedish,1,146,36,1991,Italy,Rome,"[Vers 1]
Jag har aldrig slutat tro
Att efter varje natt väntar gryningen
Fast jag inte kan förstå
Så finns det tid för skratt när jag börjar om igen
Känner doften från en stilla ocean
Plötsligt står jag i en levande orkan

[Refräng]
Jag är fångad av en stormvind
Fast för dig
Ingenting kan hindra mig
När det blåser i mitt hjärta
Fångad av en stormvind, natt och dag
Här finns bara du och jag
Och det ljus som himlen lämnat kvar

[Vers 2]
Det är dags att ge sig av
För stunder som har flytt kommer aldrig mer
Reser ut på öppet hav
Där allting blir som nytt
I den framtid som du ger
Utan saknad lämnar jag min trygga hamn
Fri, men ändå bunden till en öppen famn

[Refräng]
Jag är fångad av en stormvind
Fast för dig
Ingenting kan hindra mig
När det blåser i mitt hjärta
Fångad av en stormvind, natt och dag
Här finns bara du och jag
Och det ljus som himlen lämnat kvar

[Stick]
Vi går tillsammans
Förenad av kärlekens band
Min längtan vaknar
När du ler och räcker mig din hand

[Refräng]
Jag är fångad av en stormvind
Jag är fångad av en stormvind
Fast för dig
Ingenting kan hindra mig
När det blåser i mitt hjärta
Fångad av en stormvind, natt och dag
Här finns bara du och jag
Och det ljus som himlen lämnat kvar
(Fångad av en stormvind)
Jag är fångad av en stormvind","Uh-huh yeah
Woh-ho-ho-oh I have never stopped believing
That after every night a new dawn waits
Though I can not understand
There is time for laugher as I begin once again Feeling the smell of a silent ocean
And suddenly I'm standing in the middle of a windstorm I am captured by a windstorm
Caught on you
Nothing here can stop me
When it's windy in my heart
Captured by a windstorm
Night and day
Here is only you and me
And the light the sky has left behind It's time to leave
Because times that have pass will not return
Traveling on open seas
Where everything's like new
In the future that you hold Without regrets I leave my safe harbor
Free but still tied to a set of open arms I am captured by a windstorm
Caught on you
Nothing here can stop me
When it's windy in my heart
Captured by a windstorm
Night and day
Here is only you and me
And the light the sky has left behind We walk together
Joined by the ribbons of love
My longing wakes
When you smile, and reacher out your hand I am captured by a windstorm
Captured by a windstorm
(Caught for you)
Nothing here can stop me
When it's windy in my heart
Captured by a windstorm
Night and day
Here is only you and me
And the light the sky has left behind (Captured by a windstorm)
I am captured by a windstorm",0.9706599712371826,0.5754687190055847,0.38854554295539856,0.7044652104377747,0.16593071818351746,0.8459424376487732,0.9532967805862427,0.8636218309402466,0.7545533776283264,0.5805898904800415
615,France,34,Amina,C'est le dernier qui a parlé qui a raison,French,2,146,36,1991,Italy,Rome,"C'est le dernier qui a parlé qui a raison
Dans ta maison
C'est celle qui m'a donné un nom qui a raison
De toute façon
Fille ou garçon, tous ces dictons sont des leçons
Ne dis pas non
Le monde n'est ni mauvais ni bon, tu tournes pas rond
C'est sans raison

Houah houah... houah houah...
Hiah hiah... hiah hiah hiah...
Houah... hiah...

Dis-moi au nom de quelle nation tu lèves le ton
Dans ma maison
Ne gémis pas comme un violon sans partition
C'est une leçon
La vérité se cache le front comme un silence
Qui en dit long
C'est le plus fort qui a parlé qui a raison
De toute façon

Houah houah... houah houah...
Hiah hiah... hiah hiah hiah...
Houah... hiah...

C'est le dernier qui a parlé qui a raison
Dans ta maison
C'est le dernier qui a parlé qui a raison
De toute façon

Toutes les saisons font et défont même les passions
Quelle dérision
C'est le dernier qui a parlé qui a raison
Sans condition
Comme-ci ou comme-ça
Ici ou là-bas

Houah houah... houah houah...
Hiah hiah... hiah hiah hiah...
Houah... hiah...

Hiah hiah... hiah hiah hiah...
Houah...","It's the last one that spoke that is right
In your house
It's the one that gave me a name that's right
Anyway
Girl or boy, all these proverbs are lessons
Don't say no
The world is neither bad nor good, there's something wrong with you
It's unreasonable Houah houah... houah houah...
Hiah hiah... hiah hiah hiah...
Houah... hiah... Tell me in the name of which nation do you raise the tone of your voice
In my house
Don't moan like a violin without partition
It's a lesson
The truth hides the front like silence
Who said long
It's the most strong that spoke that is right
Anyway Houah houah... houah houah...
Hiah hiah... hiah hiah hiah...
Houah... hiah... It's the last one that spoke and is right
In your house
It's the last that spoke and is right
In your house All seasons do and undo the passions
What a derision
It's the last one that spoke and is right
Without condition
In this way or in that way
Here or over there Houah houah... houah houah...
Hiah hiah... hiah hiah hiah...
Houah... hiah... Hiah hiah... hiah hiah hiah...
Houah...",0.3420356214046478,0.007740521803498268,0.4799911677837372,0.8925157189369202,0.475605309009552,0.12043881416320801,0.04858621209859848,0.2967943549156189,0.23217955231666565,0.05971544235944748
616,Turkey,14,"Can Uğurluer, İzel Çeliköz & Reyhan Karaca",İki dakika,Turkish,12,44,36,1991,Italy,Rome,"Dön bak sen de haydi bak günler dönecekmiş gibi
Geçiyor oysa, bunu unutma
Yine de yıllar geçecek aslında yaşa yeter ki
Gidene aldırma, doya doya iki dakika

Bir aşk sanki en güzel anda uçacakmış gibi
Seviyor oysa, bunu hatırla
Yine de yıllar geçecek aslında yaşa yeter ki
Gidene aldırma, doya doya iki dakika

Sana bana aynı aynı şey
Oona buna aynı aynı şey
Haydi yaşayalım gel
Oh... ne olacak ayrı olsa de
Neşe dolu günle başka hayat... başka hayat

Dön bak sen de haydi bak günler dönecekmiş gibi
Geçiyor oysa, bunu unutma
Yine de yıllar geçecek aslında yaşa yeter ki
Gidene aldırma, doya doya iki dakika

Bir aşk sanki en güzel anda uçacakmış gibi
Seviyor oysa, bunu hatırla
Yine de yıllar geçecek aslında yaşa yeter ki
Gidene aldırma, doya doya iki dakika

Sana bana aynı aynı şey
Ona buna aynı aynı şey
Haydi yaşayalım gel
Oh... ne olacak ayrı olsa de
Neşe dolu günle başka hayat... başka hayat

Dön bak sen de haydi bak günler dönecekmiş gibi
Geçiyor oysa, bunu unutma
Yine de yıllar geçecek aslında yaşa yeter ki
Gidene aldırma, doya doya iki dakika
İki dakika... iki dakika

Wooh...","Turn back and you look too, like the days will turn back
It's passing, though, don't forget
Years will be pass anyway, actually live, though
Don't mind who goes, until satisfied, two minutes A love like will fly in very good time
(he/she)Loves, though, recall this
Years will be pass anyway, actually live, though
Don't mind who goes, until satisfied, two minutes To you, to me it's same,same
To him, to her it's same,same
Let's live, come
What will happen, if it's same
The life is different with a day of full of joy, the life is different Turn back and you look too, like the days will turn back
It's passing, though, don't forget
Years will be pass anyway, actually live, though
Don't mind who goes, until satisfied, two minutes A love like will fly in very good time
(he/she)Loves, though, recall this
Years will be pass anyway, actually live, though
Don't mind who goes, until satisfied, two minutes To you, to me it's same,same
To him, to her it's same,same
Let's live, come
What will happen, if it's same
The life is different with a day of full of joy, the life is different Turn back and you look too, like the days will turn back
It's passing, though, don't forget
Years will be pass anyway, actually live, though
Don't mind who goes, until satisfied, two minutes
Two minutes, two minutes Wooh..",0.9069419503211975,0.6550602912902832,0.03400405868887901,0.7781439423561096,0.5180585384368896,0.6276088953018188,0.26951783895492554,0.5503657460212708,0.5389832258224487,0.42441198229789734
617,Ireland,26,Kim Jackson,Could It Be That I'm in Love,English,10,47,36,1991,Italy,Rome,"I don't know why I want you
The way that I want you
And I don't know why I miss you
The way that I miss you

But when I'm in your arms
It makes me feel so good
And I don't know the reason why
I don't know the reason why

And I don't understand
Why I feel the way I do
And I don't understand
What I feel when I'm with you
And anyway now, it's no use worrying
Until I find out what it is

Could it be that when I'm with you
My fears all go away?
Could it be that when I'm with you
It's like the start of a brand new day?
Or is it just that when I hold you
I can't hold you enough?
Or could it be that I'm in love?

Somebody once told me:
""You've gotta trust your heart""
(Gotta trust your heart)
And this I have tried to do
Right from the very start
And when I'm close to you
It makes me feel so good
And I don't know the reason why

Could it be that when I'm with you
My fears all go away?
Could it be that when I'm with you
It's like the start of a brand new day?
Or is it just that when I hold you
I can't hold you enough?
Or could it be that I'm in love?

Could it be that I'm in love?
Could it be that I'm in love?",English,0.6192410588264465,0.32348695397377014,0.5698526501655579,0.2179194837808609,0.7919015288352966,0.38387224078178406,0.4943850338459015,0.27318641543388367,0.19132766127586365,0.3674972653388977
618,Portugal,27,Dulce Pontes,Lusitana paixão,Portuguese,8,62,36,1991,Italy,Rome,"(by José Da Ponte & Fred Micaelo)

Fado
Chorar a tristeza bem
Fado adormecer com a dor
Fado só quando a saudade vem
Arrancar do meu passado
Um grande amor

Mas
Não condeno essa paixão
Essa mágoa das palavras
Que a guitarra vai gemendo também
Eu não, eu não pedirei perdão
Quando gozar o pecado
E voltar a dar a mim
Porque eu quero ser feliz
E a desdita não se diz
Não quero o que o fado quer dizer

Fado
Soluçar recordações
Fado
Reviver uma tal dor
Fado
Só quando a saudade vem
Arrancar do meu passado um grande amor

Mas, não condeno essa paixão
Essa mágoa das palavras
Que a guitarra vai gemendo também
Eu não, eu não pedirei perdão
Quando gozar o pecado
E voltar a dar a mim
Eu sei desse lado que há em nós
Cheio de alma lusitana
Como a lenda da Severa
Porque eu quero ser feliz
E a desdita não se diz
O fado
Não me faz arrepender","Fado… to cry the sadness well
Fado…  to fall asleep with the pain
Fado… only when the longing comes
Forcing out of my past
A great love But… I do not condemn this passion
This pain of the words
That the guitar is also moaning
I do not, I will not ask for forgiveness
When enjoying sin
And to come back to give me
Because I want to be happy
And the misfortune is not spoken
I do not want what the fado wants to say. Fado… to sob memories
Fado… to revive such a pain
Fado… only when the longing comes
Forcing out of my past a great love But, I do not condemn this passion
The pain of the words
That the guitar is also moaning
I do not, I will not ask for forgiveness
When enjoying sin
 And to come back to give me
I know that aspect that is in us
Soulful Lusitanian
As the legend of Severa
Because I want to be happy
And the misfortune is not spoken
The fado does not make me repent.",0.7001264691352844,0.46276891231536865,0.9842154383659363,0.7476620078086853,0.23766441643238068,0.9925538301467896,0.7049224376678467,0.9340049624443054,0.7674720883369446,0.9750360250473022
619,Denmark,24,Anders Frandsen,Lige der hvor hjertet slår,Danish,19,8,36,1991,Italy,Rome,"Som en drøm fløj du rundt i mig, listed' dig ind i mit sind
Vendte rundt på min virk'lighed
Fanged' mine tanker, leged' med min selvtillid
Mmm... tvivl og håb og længsel farer ud og ind
Har du det mon li'som jeg? Så hør på mig:

Mød mig lige der hvor hjertet slår, hvor kærligheden foregår
Der hvor verden ender, der hvor tanken vender rundt
Ta' mig læng're ud end lyset når og hold om mig i tusind år
Ved du at jeg venter? Vil du gerne vide hvor?
Lige der hvor hjertet slår

Denne nat blev du virk'lighed, smelted' dig ind i min krop
Fløj af sted i det tomme rum
Svimmel og beruset drak jeg af din kærlighed
Mmm... verden er forandret, ska' vi samme vej?
Oh... har du det mon li'som jeg? Så ta' med mig

Mød mig lige der hvor hjertet slår, hvor kærligheden foregår
Der hvor verden ender, der hvor tanken vender rundt
Ta' mig læng're ud end lyset når og hold om mig i tusind år
Ved du at jeg venter? Vil du gerne vide hvor?
Lige der hvor hjertet slår

Oh... lige der hvor hjertet slår, hvor kærligheden foregår
Der hvor verden ender, der hvor tanken vender rundt
Oh... ta' mig læng're ud end lyset når og hold om mig i tusind år
Ved du at jeg venter? Vil du gerne vide hvor?
Lige der hvor hjertet slår
Lige der hvor hjertet slår","Where the heart beats
Like a dream, you were flying around inside me, sneaking into my mind
Turned my reality upside down
Caught my thoughts, layed with my self-confidence
Mmm... doubts and hopes and longings whizzing out and in
Do you feel like I do? Then listen to me:
Meet me where the heart beats, where love happens
Where the world ends, where the thought is turning around
Take me further out than the light can reach and hold me for a thousand years
Do you know that I'm waiting? Do you want to know where?
Where the heart beats
This night you became reality, melted into my body
Flew through the empty space
Dizzy and intoxicated, I drank of your love
Mmm... the world has changed, are we going the same way?
Oh... do you feel like I do? Then come with me
Meet me where the heart beats, where love happens
Where the world ends, where the thought is turning around
Take me further out than the light can reach and hold me for a thousand years
Do you know that I'm waiting? Do you want to know where?
Where the heart beats
Oh... where the heart beats, where love happens
Where the world ends, where the thought is turning around
Oh... take me further out than the light can reach and hold me for a thousand years
Do you know that I'm waiting? Do you want to know where?
Where the heart beats
Where the heart beats",0.9408441185951233,0.1557193398475647,0.6644314527511597,0.7657685279846191,0.7468782067298889,0.6987407803535461,0.7506442070007324,0.7453984022140503,0.3500880002975464,0.5950220227241516
620,Norway,31,Just 4 Fun,Mrs. Thompson,Norwegian (title English),17,14,36,1991,Italy,Rome,"Undergrunn' er alltid sen og toget ute av rute
Men jobben må du rekke likevel
Sjefen tror på overtid, hvis ikke er du ute
Men klokka er blitt fem, så det er kveld

Og på toget hjem igjen
Når du sovner, kommer drømmen av seg selv

For livet kaller, hjertet slår
Og kan du høre, Mrs. Thompson?
Og tiden bare går og går
Men hva gjør du, Mrs. Thompson?
Kom igjen

Foreldremøte mandag, og tirsdag foran TV'n
Og onsdag gjør hun yoga for seg selv
Torsdag kommer jentene, på fredag er det huset
Talglys og rødvin lørdag kveld

Hele søndagen i seng
Når hun sover, kommer drømmen om igjen

For livet kaller, hjertet slår
Og kan du høre, Mrs. Thompson?
Og tiden bare går og går
Men hva gjør du, Mrs. Thompson?
Kom igjen

For livet kaller, hjertet slår
Og kan du høre, Mrs. Thompson?
Og tiden bare går og går
Men hva gjør du, Mrs. Thompson?

La meg presentere deg
For alle tiders Mrs. Thompson
En hverdagshelt som viser vei
Trå til og gjør det, Mrs. Thompson
Kom igjen

For livet kaller, hjertet slår
Og kan du høre, Mrs. Thompson?
Og tiden bare går og går
Men hva gjør du, Mrs. Thompson?

La meg presentere deg for alle tiders...","The underground is always late and the train is off the road
But you still have to get to your job
Your boss believes in long hours, else you're fired
But it's past five o'clock, so it's the evening now
And you're on your train back home
While you're sleeping, the dream will come naturally Because life is calling and your heart is beating
And can you hear it, Mrs Thompson?
And time just keeps passing by
But what are you doing, Mrs Thompson?
Come on Parent-teacher meeting on Monday, spending Tuesday in front of the TV set
And on Wednesday she's doing yoga just for herself
The girls are coming to see her on Thursday, on Friday she's doing the housework
It's candlelight and red wine on Saturday evening All Sunday in bed
While she's sleeping, the dream comes to her one more time Because life is calling and your heart is beating
And can you hear it, Mrs Thompson?
And time just keeps passing by
But what are you doing, Mrs Thompson?
Come on Because life is calling and your heart is beating
And can you hear it, Mrs Thompson?
And time just keeps passing by
But what are you doing, Mrs Thompson?
Come on Let me introduce you to
To amazing Mrs Thompson
An everyday hero who shows us the way
Step forward and do it, Mrs Thompson
Come on Because life is calling and your heart is beating
And can you hear it, Mrs Thompson?
And time just keeps passing by
But what are you doing, Mrs Thompson?
Come on",0.011972645297646523,0.278649240732193,0.37467628717422485,0.0010302189039066434,0.01243165135383606,0.23868322372436523,0.9595351219177246,0.19528697431087494,0.5598917007446289,0.44384148716926575
621,Israel,17,Duo Datz,Kan (כאן),Hebrew,3,139,36,1991,Italy,Rome,"כאן ביתי, פה אני נולדתי
במישור אשר על שפת הים
כאן החברים איתם גדלתי
ואין לי שום מקום אחר בעולם
אין לי שום מקום אחר בעולם

כאן ביתי, פה אני שיחקתי
בשפלה אשר על גב ההר
כאן מן הבאר שתיתי מים
ושתלתי דשא במדבר
ושתלתי דשא במדבר

כאן נולדתי, כאן נולדו לי ילדיי
כאן בניתי את ביתי בשתי ידיי
כאן גם אתה איתי וכאן כל אלף ידידיי
ואחרי שנים אלפיים, סוף לנדודיי

כאן את כל שיריי אני ניגנתי
והלכתי במסע לילי
כאן בנעוריי אני הגנתי
על חלקת האלוהים שלי
על חלקת האלוהים שלי

כאן נולדתי, כאן נולדו לי ילדיי
כאן בניתי את ביתי בשתי ידיי
כאן גם אתה איתי וכאן כל אלף ידידיי
ואחרי שנים אלפיים, סוף לנדודיי

כאן
כאן את שולחני אני ערכתי
פת של לחם, פרח רענן
דלת לשכנים אני פתחתי
""ומי שבא נאמר לו ""אהלן
(""אהלן"")
""ומי שבא, נאמר לו ""אהלן

כאן נולדתי, כאן נולדו לי ילדיי
כאן בניתי את ביתי בשתי ידיי
כאן גם אתה איתי וכאן כל אלף ידידיי
ואחרי שנים אלפיים, סוף לנדודיי

כאן גם אתה איתי וכאן כל אלף ידידיי
ואחרי שנים אלפיים
אחרי שנים אלפיים

כאן נולדתי, כאן נולדו לי ילדיי
כאן בניתי את ביתי בשתי ידיי
כאן גם אתה איתי וכאן כל אלף ידידיי
ואחרי שנים אלפיים, סוף לנדודיי

כאן גם אתה איתי וכאן כל אלף ידידיי
ואחרי שנים אלפיים
סוף, סוף לנדודיי","Here is my home where I was born, on the plains just by the sea,
Here are my friends with whom I grew up,
And there's no other place in the world for me.
No other place in the world for me. Here is my home where I frolicked, in the land that's beyond the heights,
Here from the well I drank water,
And planted grass in the wastes,
And planted grass in the wastes. I was born here, my children were born here,
Here I built my house with both my hands,
Here you're with me, and all my thousand of friends,
And my wanderings are over after two thousand years. Here I played all of my songs,
And went out on a night journey.
Here in my youth I protected, this piece of God given land.
This piece of God given land. I was born here, my children were born here,
Here I built my house with both my hands,
Here you're with me, and all my thousand of friends,
And my wanderings are over after two thousand years. Here Here I set my table, a piece of bread, and a beautiful flower.
A door to my neighbors I opened,
And to those who come we'll say ""welcome.""
And to those who come we'll say ""welcome."" I was born here, my children were born here,
Here I built my house with both my hands,
Here you're with me, and all my thousand of friends,
And after two thousand years,
And after two thousand years. I was born here, my children were born here,
Here I built my house with both my hands,
Here you're with me, and all my thousand of friends,
And my wanderings are over after two thousand years.
Here you're with me, and all my thousand of friends,
And my wanderings are over after two thousand years.",0.543590247631073,0.6171665787696838,0.054967232048511505,0.9532096982002258,0.5619361400604248,0.6781138181686401,0.8329852223396301,0.3054383099079132,0.9360515475273132,0.9419752359390259
622,Finland,30,Kaija,Hullu yö,Finnish,20,6,36,1991,Italy,Rome,"En edes halunnut sua omistaa
En edes leikisti rakastaa
Kaksi kulkijaa yhteen osuttiin
Yksi yhteinen hetki jaettiin

Minä jäin kun aamu sinut vei
Rauhaa sydän mulle anna ei
En irti pääse, sua tarvitsen
Mut turhaa toivon sua vierellein

Yksi hullu yö, villi sydän lyö
Me ehdittiin kai jotain siinä antaa
Yksi hullu yö, villi sydän lyö
Ei haluttukkaan vastuuta kantaa

Enää löydä en sua sylistäin
Sua kosketan vain unissain
Vain unissain

En edes halunnut sua omistaa
En edes leikisti rakastaa
Vain yksi yö niin helppo unohtaa
Mut sydän nälkäinen ei rauhaa saa

Yksi hullu yö, villi sydän lyö
Me ehdittiin kai jotain siinä antaa
Yksi hullu yö, villi sydän lyö
Ei haluttukkaan vastuuta kantaa

Enää löydä en sua sylistäin
Sua kosketan vain unissain

Yksi hullu yö, villi sydän lyö
Me ehdittiin kai jotain siinä antaa
Yksi hullu yö, villi sydän lyö
Ei haluttukkaan vastuuta kantaa, hey...

Yksi hullu yö, hey...
(Yksi hullu yö, villi sydän lyö)
(Me ehdittiin kai jotain siinä antaa)
Yksi hullu yö, ha...
(Yksi hullu yö, villi sydän lyö)
(Ei haluttukkaan vastuuta kantaa)
Yksi hullu yö","I didn’t even want to own you
I didn’t even want to love you
We two travellers came across each other
Shared one common moment together I was left behind when the morning took you away
My heart won’t give me peace
I can’t let go, I need you
But I’m hoping in vain for you to be next to me One crazy night, the wild heart is beating
I suppose we had time to give each other something
One crazy night, the wild heart is beating
We didn’t even want to bear the responsibility I can’t find you in my arms anymore
I’m touching you only in my sleep
In my sleep I didn’t even want to own you
I didn’t even want to love you
Just one night is so easy to forget
But the hungry heart cannot find any peace One crazy night, the wild heart is beating
I suppose we had time to give each other something
One crazy night, the wild heart is beating
We didn’t even want to bear the responsibility I can’t find you in my arms anymore
I’m touching you only in my sleep One crazy night, the wild heart is beating
I suppose we had time to give each other something
One crazy night, the wild heart is beating
We didn’t even want to bear the responsibility One crazy night, hey…
(One crazy night, the wild heart is beating)
(I suppose we had time to give each other something)
One crazy night, ha…
(One crazy night, the wild heart is beating)
(We didn’t even want to bear the responsibility)
One crazy night",0.0373619981110096,0.05276518687605858,0.9628481268882751,0.609524130821228,0.6304574012756348,0.8468945622444153,0.29375892877578735,0.961298406124115,0.5931380391120911,0.37822940945625305
